REF_DATE,GEO,DGUID,Age group,Labour force status of students and non-students,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2006/2007,Canada,2021A000011124,24 years old,Non-student employed,Percent,239,units,0,v99916228,1.11.3,62.6,A,,,1
2006/2007,Canada,2021A000011124,24 years old,Non-student not in the labour force,Percent,239,units,0,v99916229,1.11.4,7.1,B,,,1
2006/2007,Canada,2021A000011124,24 years old,Non-student unemployed,Percent,239,units,0,v99916230,1.11.5,5.2,B,,,1
2006/2007,Canada,2021A000011124,24 years old,Students,Percent,239,units,0,v99916231,1.11.6,24.6,A,,,1
2006/2007,Canada,2021A000011124,24 years old,University student employed,Percent,239,units,0,v99916232,1.11.7,8.6,B,,,1
2006/2007,Canada,2021A000011124,24 years old,University student not in the labour force,Percent,239,units,0,v99916233,1.11.8,6,B,,,1
2006/2007,Canada,2021A000011124,24 years old,College student employed,Percent,239,units,0,v99916234,1.11.9,4.4,B,,,1
2006/2007,Canada,2021A000011124,24 years old,College student not in the labour force,Percent,239,units,0,v99916235,1.11.10,2.3,B,,,1
2006/2007,Canada,2021A000011124,24 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916236,1.11.11,,x,,,1
2006/2007,Canada,2021A000011124,24 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916237,1.11.12,0.4,D,,,1
2006/2007,Canada,2021A000011124,24 years old,Student unemployed or Other,Percent,239,units,0,v99916238,1.11.13,2.7,B,,,1
2006/2007,Canada,2021A000011124,25 years old,Total labour Force status,Percent,239,units,0,v99916239,1.12.1,100,,,,1
2006/2007,Canada,2021A000011124,25 years old,Non-students,Percent,239,units,0,v99916240,1.12.2,80.2,A,,,1
2006/2007,Canada,2021A000011124,25 years old,Non-student employed,Percent,239,units,0,v99916241,1.12.3,66.8,A,,,1
2006/2007,Canada,2021A000011124,25 years old,Non-student not in the labour force,Percent,239,units,0,v99916242,1.12.4,8.3,B,,,1
2006/2007,Canada,2021A000011124,25 years old,Non-student unemployed,Percent,239,units,0,v99916243,1.12.5,5.1,B,,,1
2006/2007,Canada,2021A000011124,25 years old,Students,Percent,239,units,0,v99916244,1.12.6,19.4,A,,,1
2006/2007,Canada,2021A000011124,25 years old,University student employed,Percent,239,units,0,v99916245,1.12.7,6.9,B,,,1
2006/2007,Canada,2021A000011124,25 years old,University student not in the labour force,Percent,239,units,0,v99916246,1.12.8,4.7,B,,,1
2006/2007,Canada,2021A000011124,25 years old,College student employed,Percent,239,units,0,v99916247,1.12.9,2.7,B,,,1
2006/2007,Canada,2021A000011124,25 years old,College student not in the labour force,Percent,239,units,0,v99916248,1.12.10,2.2,B,,,1
2006/2007,Canada,2021A000011124,25 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916249,1.12.11,,x,,,1
2006/2007,Canada,2021A000011124,25 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916250,1.12.12,0.4,D,,,1
2006/2007,Canada,2021A000011124,25 years old,Student unemployed or Other,Percent,239,units,0,v99916251,1.12.13,2.3,B,,,1
2006/2007,Canada,2021A000011124,26 years old,Total labour Force status,Percent,239,units,0,v99916252,1.13.1,100,,,,1
2006/2007,Canada,2021A000011124,26 years old,Non-students,Percent,239,units,0,v99916253,1.13.2,84.5,A,,,1
2006/2007,Canada,2021A000011124,26 years old,Non-student employed,Percent,239,units,0,v99916254,1.13.3,71.2,A,,,1
2006/2007,Canada,2021A000011124,26 years old,Non-student not in the labour force,Percent,239,units,0,v99916255,1.13.4,7.9,B,,,1
2006/2007,Canada,2021A000011124,26 years old,Non-student unemployed,Percent,239,units,0,v99916256,1.13.5,5.3,B,,,1
2006/2007,Canada,2021A000011124,26 years old,Students,Percent,239,units,0,v99916257,1.13.6,15.1,A,,,1
2006/2007,Canada,2021A000011124,26 years old,University student employed,Percent,239,units,0,v99916258,1.13.7,4.8,B,,,1
2006/2007,Canada,2021A000011124,26 years old,University student not in the labour force,Percent,239,units,0,v99916259,1.13.8,3.9,B,,,1
2006/2007,Canada,2021A000011124,26 years old,College student employed,Percent,239,units,0,v99916260,1.13.9,2.5,B,,,1
2006/2007,Canada,2021A000011124,26 years old,College student not in the labour force,Percent,239,units,0,v99916261,1.13.10,1.9,B,,,1
2006/2007,Canada,2021A000011124,26 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916262,1.13.11,,x,,,1
2006/2007,Canada,2021A000011124,26 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916263,1.13.12,,x,,,1
2006/2007,Canada,2021A000011124,26 years old,Student unemployed or Other,Percent,239,units,0,v99916264,1.13.13,1.6,B,,,1
2006/2007,Canada,2021A000011124,27 years old,Total labour Force status,Percent,239,units,0,v99916265,1.14.1,100,,,,1
2006/2007,Canada,2021A000011124,27 years old,Non-students,Percent,239,units,0,v99916266,1.14.2,85.7,A,,,1
2006/2007,Canada,2021A000011124,27 years old,Non-student employed,Percent,239,units,0,v99916267,1.14.3,71.6,A,,,1
2006/2007,Canada,2021A000011124,27 years old,Non-student not in the labour force,Percent,239,units,0,v99916268,1.14.4,8.6,B,,,1
2006/2007,Canada,2021A000011124,27 years old,Non-student unemployed,Percent,239,units,0,v99916269,1.14.5,5.5,B,,,1
2006/2007,Canada,2021A000011124,27 years old,Students,Percent,239,units,0,v99916270,1.14.6,13.5,B,,,1
2006/2007,Canada,2021A000011124,27 years old,University student employed,Percent,239,units,0,v99916271,1.14.7,4.6,B,,,1
2006/2007,Canada,2021A000011124,27 years old,University student not in the labour force,Percent,239,units,0,v99916272,1.14.8,3.4,B,,,1
2006/2007,Canada,2021A000011124,27 years old,College student employed,Percent,239,units,0,v99916273,1.14.9,1.9,B,,,1
2006/2007,Canada,2021A000011124,27 years old,College student not in the labour force,Percent,239,units,0,v99916274,1.14.10,1.6,B,,,1
2006/2007,Canada,2021A000011124,27 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916275,1.14.11,,x,,,1
2006/2007,Canada,2021A000011124,27 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916276,1.14.12,,x,,,1
2006/2007,Canada,2021A000011124,27 years old,Student unemployed or Other,Percent,239,units,0,v99916277,1.14.13,1.5,B,,,1
2006/2007,Canada,2021A000011124,28 years old,Total labour Force status,Percent,239,units,0,v99916278,1.15.1,100,,,,1
2006/2007,Canada,2021A000011124,28 years old,Non-students,Percent,239,units,0,v99916279,1.15.2,88.4,A,,,1
2006/2007,Canada,2021A000011124,28 years old,Non-student employed,Percent,239,units,0,v99916280,1.15.3,73.9,A,,,1
2006/2007,Canada,2021A000011124,28 years old,Non-student not in the labour force,Percent,239,units,0,v99916281,1.15.4,9.5,B,,,1
2006/2007,Canada,2021A000011124,28 years old,Non-student unemployed,Percent,239,units,0,v99916282,1.15.5,4.9,B,,,1
2006/2007,Canada,2021A000011124,28 years old,Students,Percent,239,units,0,v99916283,1.15.6,11.2,B,,,1
2006/2007,Canada,2021A000011124,28 years old,University student employed,Percent,239,units,0,v99916284,1.15.7,3.7,B,,,1
2006/2007,Canada,2021A000011124,28 years old,University student not in the labour force,Percent,239,units,0,v99916285,1.15.8,2.5,C,,,1
2006/2007,Canada,2021A000011124,28 years old,College student employed,Percent,239,units,0,v99916286,1.15.9,1.6,B,,,1
2006/2007,Canada,2021A000011124,28 years old,College student not in the labour force,Percent,239,units,0,v99916287,1.15.10,1.3,C,,,1
2006/2007,Canada,2021A000011124,28 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916288,1.15.11,,x,,,1
2006/2007,Canada,2021A000011124,28 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916289,1.15.12,,x,,,1
2006/2007,Canada,2021A000011124,28 years old,Student unemployed or Other,Percent,239,units,0,v99916290,1.15.13,1.5,B,,,1
2006/2007,Canada,2021A000011124,29 years old,Total labour Force status,Percent,239,units,0,v99916291,1.16.1,100,,,,1
2006/2007,Canada,2021A000011124,29 years old,Non-students,Percent,239,units,0,v99916292,1.16.2,90,A,,,1
2006/2007,Canada,2021A000011124,29 years old,Non-student employed,Percent,239,units,0,v99916293,1.16.3,76.5,A,,,1
2006/2007,Canada,2021A000011124,29 years old,Non-student not in the labour force,Percent,239,units,0,v99916294,1.16.4,9.4,B,,,1
2006/2007,Canada,2021A000011124,29 years old,Non-student unemployed,Percent,239,units,0,v99916295,1.16.5,4.1,B,,,1
2006/2007,Canada,2021A000011124,29 years old,Students,Percent,239,units,0,v99916296,1.16.6,9.4,B,,,1
2006/2007,Canada,2021A000011124,29 years old,University student employed,Percent,239,units,0,v99916297,1.16.7,3,B,,,1
2006/2007,Canada,2021A000011124,29 years old,University student not in the labour force,Percent,239,units,0,v99916298,1.16.8,1.5,C,,,1
2006/2007,Canada,2021A000011124,29 years old,College student employed,Percent,239,units,0,v99916299,1.16.9,2,B,,,1
2006/2007,Canada,2021A000011124,29 years old,College student not in the labour force,Percent,239,units,0,v99916300,1.16.10,1.1,C,,,1
2006/2007,Canada,2021A000011124,29 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916301,1.16.11,,x,,,1
2006/2007,Canada,2021A000011124,29 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916302,1.16.12,,x,,,1
2006/2007,Canada,2021A000011124,29 years old,Student unemployed or Other,Percent,239,units,0,v99916303,1.16.13,1.8,B,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Total labour Force status,Percent,239,units,0,v99916096,1.1.1,100,,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Non-students,Percent,239,units,0,v99916097,1.1.2,54.6,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Non-student employed,Percent,239,units,0,v99916098,1.1.3,44.4,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Non-student not in the labour force,Percent,239,units,0,v99916099,1.1.4,6.2,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Non-student unemployed,Percent,239,units,0,v99916100,1.1.5,4,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Students,Percent,239,units,0,v99916101,1.1.6,45.2,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,University student employed,Percent,239,units,0,v99916102,1.1.7,6.9,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,University student not in the labour force,Percent,239,units,0,v99916103,1.1.8,6.7,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,College student employed,Percent,239,units,0,v99916104,1.1.9,5.1,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,College student not in the labour force,Percent,239,units,0,v99916105,1.1.10,3.3,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916106,1.1.11,7.8,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916107,1.1.12,11.5,A,,,1
2007/2008,Canada,2021A000011124,15-29 years old,Student unemployed or Other,Percent,239,units,0,v99916108,1.1.13,3.9,A,,,1
2007/2008,Canada,2021A000011124,15 years old,Total labour Force status,Percent,239,units,0,v99916109,1.2.1,100,,,,1
2007/2008,Canada,2021A000011124,15 years old,Non-students,Percent,239,units,0,v99916110,1.2.2,3,B,,,1
2007/2008,Canada,2021A000011124,15 years old,Non-student employed,Percent,239,units,0,v99916111,1.2.3,1.1,B,,,1
2007/2008,Canada,2021A000011124,15 years old,Non-student not in the labour force,Percent,239,units,0,v99916112,1.2.4,1.6,B,,,1
2007/2008,Canada,2021A000011124,15 years old,Non-student unemployed,Percent,239,units,0,v99916113,1.2.5,,x,,,1
2007/2008,Canada,2021A000011124,15 years old,Students,Percent,239,units,0,v99916114,1.2.6,97,A,,,1
2007/2008,Canada,2021A000011124,15 years old,University student employed,Percent,239,units,0,v99916115,1.2.7,,x,,,1
2007/2008,Canada,2021A000011124,15 years old,University student not in the labour force,Percent,239,units,0,v99916116,1.2.8,,x,,,1
2007/2008,Canada,2021A000011124,15 years old,College student employed,Percent,239,units,0,v99916117,1.2.9,,x,,,1
2007/2008,Canada,2021A000011124,15 years old,College student not in the labour force,Percent,239,units,0,v99916118,1.2.10,0.4,C,,,1
2007/2008,Canada,2021A000011124,15 years old,Elementary and/or High school student employed,Percent,239,units,0,v99916119,1.2.11,21.4,A,,,1
2007/2008,Canada,2021A000011124,15 years old,Elementary and/or High school student not in the labour force,Percent,239,units,0,v99916120,1.2.12,67.8,A,,,1
